sitetype,sitenum,latitude,longitude,call_sign,location_address,location_city,location_county,location_state,ground_elevation,height_of_support_structure,overall_height_of_structure,structure_type,licensee_entity_name,licensee_first_name,licensee_last_name,licensee_phone,licensee_fax,licensee_email,licensee_street_address,licensee_city,licensee_state,licensee_zip_code,licensee_po_box,licensee_attention_line,contact_entity_name,contact_first_name,contact_last_name,contact_phone,contact_fax,contact_email,contact_street_address,contact_city,contact_state,contact_zip_code,contact_po_box,contact_attention_line,emmitter_1_freqs_mhz,emmitter_2_freqs_mhz,emmitter_3_freqs_mhz,emmitter_4_freqs_mhz,emmitter_5_freqs_mhz
Single,351,37.4124166666667,-121.947472222222,WQQI988,3850 N 1St St,San Jose,SANTA CLARA,CA,3.9,62.339,62.339,Building,Wiline Spectrum Holdings LLC,,,6505252143,,spectrumadmin@wiline.com,1164 Triton Drive Suite 201,Foster City,CA,94404    ,,RF Department,Wiline Spectrum Holdings LLC,RF,Admin,6505252143,,spectrumadmin@wiline.com,1164 Triton Drive Suite 201,Foster City,CA,94404    ,,,/19325/19375/19425,,,,
Single,352,37.38025,-121.911444444444,WQND759,495 E Brokaw Rd,San Jose,SANTA CLARA,CA,13.7,40.0282,40.0282,Building,Clearwire Spectrum Holdings III LLC,,,7034334000,7034334483,,12502 Sunrise Valley Drive,RESTON,VA,20196    ,,ROBIN J COHEN,Sprint Corporation,Robin,Cohen,7034334000,7034334483,,12502 Sunrise Valley Drive,RESTON,VA,20196    ,,,/23025/23175,,,,
Single,353,37.4143611111111,-121.947166666667,WNTI393,N FIRST ST AT ROSE ORCHARD DR,SAN JOSE,SANTA CLARA,CA,3,26.9042,30.8414,NA,PYRAMID TECHNOLOGY,,,,,,1295 CHARLESTOWN RD,MOUNTAIN VIEW,CA,94039    ,7293,,,,,4153358553,,,,,,,,,/17800,,,,
Single,354,37.4135,-121.892055555556,WQLY502,1256 Piper Drive,Milpitas,SANTA CLARA,CA,14.1,100.0705,100.0705,Pole,Clearwire Spectrum Holdings III LLC,,,7034334000,7034334483,,12502 Sunrise Valley Drive,RESTON,VA,20196    ,,ROBIN J COHEN,Sprint Corporation,Robin,Cohen,7034334000,7034334483,,12502 Sunrise Valley Drive,RESTON,VA,20196    ,,,,/22025/21925,/21925/22025,,
Single,355,37.3810277777778,-121.933277777778,WNEG828,350 W TRIMBLE RD,SAN JOSE,SANTA CLARA,CA,8.5,39.0439,51.8398,NA,HEWLETT PACKARD COMPANY,,,,,,19483 PRUNERIDGE AVE MS 48NL,CUPERTINO,CA,950149786,,,,,,4084356069,,,,,,,,,/1945,/1900,/1885,,
Single,356,37.37825,-121.925277777778,WQPE620,,San Jose,SANTA CLARA,CA,11,51.8398,52.496,Building,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,Spectrum Admin,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,,/3650,,,,
Single,357,37.3796944444444,-121.908694444444,WQDV881,600 E Brokaw,San Jose,SANTA CLARA,CA,15.9,24.9356,28.8728,Building,Nextweb Inc,,,4082402464,4089527539,rsaini@telepacific.com,55 Nicholson Lane,San Jose,CA,95134    ,,Ranjiv Saini,Telepacific,Anthony,Hansel,4082402464,2028332026,rsaini@telepacific.com,55 Nicholson Lane,San Jose,CA,95134    ,,,/19570,,,,
Single,358,37.38025,-121.907305555556,WQKK971,600 E Brokaw Rd,San Jose,SANTA CLARA,CA,15.2,36.091,36.091,Building w/Pipe,Gatespeed Broadband,,,4087471507,4087471508,matthew@gatespeed.net,528 E Weddell Dr #4,Sunnyvale,CA,94089    ,,Matthew Kaufman,Gatespeed Broadband,Matthew,Kaufman,4087471507,4087471508,matthew@gatespeed.net,528 E Weddell Dr #4,Sunnyvale,CA,94089    ,,,/17845,,,,
Single,359,37.4240833333333,-121.894944444444,WNTG543,611 S MILPITAS BLVD,MILPITAS,SANTA CLARA,CA,8.2,25.9199,25.9199,NA,KAISER FOUNDATION HEALTH PLAN,,,,,,,OAKLAND,CA,946043021,12916,COMMUNICATIONS NETWORK DIVISION,,HENRY,HARVEY,4159872504,,,,,,,,,/19520,,,,
Single,360,37.4036111111111,-121.949444444444,WQHN948,130 Rio Robles,San Jose,SANTA CLARA,CA,4.6,82.025,82.025,Building,Nextweb Inc,,,4082402464,4089527539,rsaini@telepacific.com,55 Nicholson Lane,San Jose,CA,95134    ,,Ranjiv Saini,Telepacific,Anthony,Hansel,4082402464,2028332026,rsaini@telepacific.com,55 Nicholson Lane,San Jose,CA,95134    ,,,/21320,,,,
Single,361,37.3845,-121.939194444444,WQPE620,,SANTA CLARA,SANTA CLARA,CA,7.9,20.9984,22.3108,Building,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,Spectrum Admin,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,,/3650,,,,
Single,362,37.3772777777778,-121.920222222222,WQML668,2150 N First St,San Jose,SANTA CLARA,CA,11.8,80.0564,89.8994,Building,Clearwire Spectrum Holdings III LLC,,,7034334000,7034334483,,12502 Sunrise Valley Drive,RESTON,VA,20196    ,,ROBIN J COHEN,Sprint Corporation,Robin,Cohen,7034334000,7034334483,,12502 Sunrise Valley Drive,RESTON,VA,20196    ,,,/22125/22275,/21825/21975,,,
Single,363,37.4304722222222,-121.9005,WNTT735,345 LOS COCHES ST,MILPITAS,SANTA CLARA,CA,5.5,24.9356,26.9042,NA,READ RITE,,,,,,345 LOS COCHES ST,MILPITAS,CA,95035    ,,,,JOHN,FALZON,4089562399,,,,,,,,,/19480,,,,
Single,364,37.4036944444444,-121.889722222222,WPQX646,2334 LUNDY PLACE,SAN JOSE,SANTA CLARA,CA,19.8,49.215,49.215,Building,ART Licensing Corp,,,2533723583,2533723595,,23215 66th Ave South,Kent,WA,98032    ,,RICHARD  CHUNG,,,,,,,,,,,,,/21825/21975,,,,
Single,365,37.4131111111111,-121.8895,WQVS291,1380 PIPER DRIVE,MILPITAS,SANTA CLARA,CA,16.8,36.091,37.4034,Building,Wiline Spectrum Holdings LLC,,,6505252143,,spectrumadmin@wiline.com,1599 Industrial Rd,San Carlos,CA,94070    ,,RF Department,Wiline Spectrum Holdings LLC,,,6505252143,,spectrumadmin@wiline.com,1599 Industrial Rd,San Carlos,CA,94070    ,,,/11225,,,,
Single,366,37.4109722222222,-121.951472222222,WQUS517,195 CHAMPION CT,SAN JOSE,SANTA CLARA,CA,4,38.0596,39.7001,Building,Wiline Spectrum Holdings LLC,,,6505252143,,spectrumadmin@wiline.com,1599 Industrial Rd,San Carlos,CA,94070    ,,RF Department,Wiline Spectrum Holdings LLC,RF,Admin,6505252143,,spectrumadmin@wiline.com,1599 Industrial Rd,San Carlos,CA,94070    ,,,/18085,,,,
Single,367,37.4165833333333,-121.9505,WPOQ250,170 ROSE ORCHARD RD,SAN JOSE,SANTA CLARA,CA,2.4,24.9356,38.0596,NA,DIGITAL MICROWAVE CORPORATION,,,,,,170 ROSE ORCHARD WAY,SAN JOSE,CA,95134    ,,,,LEONARD,RAISH,7038120400,,,,,,,,,/22275,,,,
Single,368,37.4163055555556,-121.951055555556,WNEV669,130 ROSE ORCHARD WAY,SAN JOSE,SANTA CLARA,CA,2.7,36.091,41.9968,NA,DIGITAL MICROWAVE CORPORATION,,,,,,170 ROSE ORCHARD WAY,SAN JOSE,CA,95134    ,,,,,,4089430777,,,,,,,,,/23125,,,,
Single,369,37.4055555555556,-121.887138888889,WQRJ609,2075  N CAPITOL AVE,San Jose,SANTA CLARA,CA,17.7,40.0282,40.0282,Building,Nextweb Inc,,,4089525600,4089525640,rsaini@telepacific.com,55 Nicholson Lane,San Jose,CA,95134    ,,Ranjiv Saini,Nextweb Inc,Ranjiv,Saini,4089525600,4089525640,rsaini@telepacific.com,55 Nicholson Lane,San Jose,CA,95134    ,,,/21975,,,,
Single,370,37.4399722222222,-121.922194444444,WQTW661,940 N McCarthy,Milpitas,SANTA CLARA,CA,4,60.0423,60.0423,Building,Nextweb Inc,,,4089525600,4089525640,rsaini@telepacific.com,55 Nicholson Lane,San Jose,CA,95134    ,,Ranjiv Saini,Nextweb Inc,Ranjiv,Saini,4089525600,4089525640,rsaini@telepacific.com,55 Nicholson Lane,San Jose,CA,95134    ,,,/19675/19675/19675/19675/19675,,,,
Single,371,37.4240277777778,-121.890555555556,WQRK558,748 S Hillview Dr,Milpitas,SANTA CLARA,CA,11.8,24.9356,24.9356,Building,NextwebInc,,,4089525600,4089525640,rsaini@telepacific.com,55 Nicholson Lane,San Jose,CA,95134    ,,Ranjiv Saini,NextwebInc,Ranjiv,Saini,4089525600,4089525640,rsaini@telepacific.com,55 Nicholson Lane,San Jose,CA,95134    ,,,/22075,,,,
Single,372,37.4163055555556,-121.952166666667,WNEV670,170 ROSE ORCHARD WAY,SAN JOSE,SANTA CLARA,CA,2.4,36.091,41.9968,NA,DIGITAL MICROWAVE CORPORATION,,,,,,170 ROSE ORCHARD WAY,SAN JOSE,CA,95134    ,,,,,,4089430777,,,,,,,,,/21925,,,,
Single,373,37.3799166666667,-121.899472222222,WPXM605,750 Ridder Park,San Jose,SANTA CLARA,CA,19.2,50.8555,50.8555,Building,NBC Telemundo License LLC,,,2025246401,,margaret.tobey@nbcuni.com,300 New Jersey Avenue NW Suite 700,Washington,DC,20001    ,,Margaret L Tobey,co NBCUniversal,Margaret,Tobey,2025246401,,margaret.tobey@nbcuni.com,300 New Jersey Avenue NW Suite 700,Washington,DC,20001    ,,,/21875,,,,
Single,374,37.3740277777778,-121.91,WQPE620,,San Jose,SANTA CLARA,CA,13.1,28.8728,30.5133,Building,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,Spectrum Admin,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,,/3650,,,,
Single,375,37.4133333333333,-121.885416666667,WQRI628,991 Montague Expy,Milpitas,SANTA CLARA,CA,20.4,35.7629,40.0282,Building,Wiline Spectrum Holdings LLC,,,6505252143,,spectrumadmin@wiline.com,1164 Triton Drive Suite 201,Foster City,CA,94404    ,,RF Department,Wiline Spectrum Holdings LLC,RF,Admin,6505252143,,spectrumadmin@wiline.com,1164 Triton Drive Suite 201,Foster City,CA,94404    ,,,/17815,,,,
Single,376,37.4338055555556,-121.942888888889,WQPK408,700 Los Esteros Road,San Jose,SANTA CLARA,CA,1.8,44.9497,49.215,Building w/Antenna,City of San Jose,,,4085353566,,support@smartwave.us,200 East Santa Clara Street,San Jose,CA,95113    ,,Vijay Sammeta,SmartWAVE,Phil,Slaughter,6784294334,6787301954,phil.slaughter@smartwave.us,1275 Buford Hwy,Suwanee,GA,30024    ,,,/18065,,,,
Single,377,37.3779722222222,-121.939416666667,WQVE985,2585 SEABOARD AVE,SAN JOSE,SANTA CLARA,CA,10.1,27.8885,29.529,Building,Wiline Spectrum Holdings LLC,,,6505252143,,spectrumadmin@wiline.com,1599 Industrial Rd,San Carlos,CA,94070    ,,RF Department,Wiline Spectrum Holdings LLC,RF,Admin,6505252143,,spectrumadmin@wiline.com,1599 Industrial Rd,San Carlos,CA,94070    ,,,/22525,,,,
Single,378,37.3736388888889,-121.908805555556,WQPE620,,SAN JOSE,SANTA CLARA,CA,13.4,25.9199,26.9042,Building,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,Spectrum Admin,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,,/3650,,,,
Single,379,37.3788888888889,-121.940833333333,WQHN951,2890 De La Cruz,San Jose,SANTA CLARA,CA,10.1,67.9167,67.9167,Building,Nextweb Inc,,,4082402464,4089527539,rsaini@telepacific.com,55 Nicholson Lane,San Jose,CA,95134    ,,Ranjiv Saini,Telepacific,Anthony,Hansel,4082402464,2028332026,rsaini@telepacific.com,55 Nicholson Lane,San Jose,CA,95134    ,,,/23220,,,,
Single,380,37.3723333333333,-121.911388888889,WQQU548,1602 Crane Ct,San Jose,SANTA CLARA,CA,14,31.8257,33.1381,Building,Wiline Spectrum Holdings LLC,,,6505252143,,spectrumadmin@wiline.com,1164 Triton Drive Suite 201,Foster City,CA,94404    ,,RF Department,Wiline Spectrum Holdings LLC,RF,Admin,6505252143,,spectrumadmin@wiline.com,1164 Triton Drive Suite 201,Foster City,CA,94404    ,,,/22425,,,,
Single,381,37.4119444444444,-121.955555555556,WQKU522,285 W Tasman Drive,San Jose,SANTA CLARA,CA,2.9,44.9497,49.215,Building w/Antenna,CLEARWIRE SPECTRUM HOLDINGS III LLC,,,7034334000,7034334483,,12502 Sunrise Valley Drive,RESTON,VA,20196    ,,ROBIN J COHEN,Sprint Corporation,Robin,Cohen,7034334000,7034334483,,12502 Sunrise Valley Drive,RESTON,VA,20196    ,,,/23075/23175,/23025/23175,,,
Single,382,37.3716111111111,-121.925722222222,WQJW270,,San Jose,SANTA CLARA,CA,12.5,97.7738,97.7738,Building,WiLine Networks Inc,,,6505259365,6505259369,spectrumadmin@wiline.com,3400 E 3rd Ave,San Mateo,CA,94404    ,,Felix Gurule,WiLine Networks Inc,Felix,Gurule,6505259365,6505259369,spectrumadmin@wiline.com,3400 E 3rd Ave,San Mateo,CA,94404    ,,,/3650,,,,
Single,383,37.3705,-121.924277777778,WQJW270,,San Jose,SANTA CLARA,CA,12.8,97.7738,97.7738,Building,WiLine Networks Inc,,,6505259365,6505259369,spectrumadmin@wiline.com,3400 E 3rd Ave,San Mateo,CA,94404    ,,Felix Gurule,WiLine Networks Inc,Felix,Gurule,6505259365,6505259369,spectrumadmin@wiline.com,3400 E 3rd Ave,San Mateo,CA,94404    ,,,/3650,,,,
Single,384,37.41825,-121.956055555556,WNTI389,180 ROSE ORCHARD,SAN JOSE,SANTA CLARA,CA,17.1,36.091,38.0596,NA,DMC DIGITAL VIDEO,,,,,,170 ROSE ORCHARD WAY,SAN JOSE,CA,95134    ,,,,,,4089430997,,,,,,,,,/22125,,,,
Single,385,37.3868611111111,-121.887638888889,WQML909,1715 Lundy Ave,San Jose,SANTA CLARA,CA,21.3,35.1067,40.0282,Building w/Antenna,Clearwire Spectrum Holdings III LLC,,,7034334000,7034334483,,12502 Sunrise Valley Drive,RESTON,VA,20196    ,,ROBIN J COHEN,Sprint Corporation,Robin,Cohen,7034334000,7034334483,,12502 Sunrise Valley Drive,RESTON,VA,20196    ,,,/21825/21975,,,,
Single,386,37.4343611111111,-121.946611111111,WNEQ208,ADMIN BLDG 700 LOS ESTEROS RD WATER POLLUTION CONTROL PLANT,SAN JOSE,SANTA CLARA,CA,3,17.0612,41.9968,NA,SAN JOSE CITY OF,,,4087941260,4082972534,bill.rich@sanjoseca.gov,855 WEST SAN PEDRO STREET,SAN JOSE,CA,951101718,,GENERAL SERVICES COMMUNICATIONS,Telecommunications Engineering Associates,Michael,Towns,6505901817,5096954978,fcc@tcomeng.com,1160 Industrial Rd #15,San Carlos,CA,94070    ,,,/23125,/23175,/21925,/23225,/23025
Single,387,37.3696388888889,-121.9255,KCF74,AIRPORT EXIT TOLL BOOTH,SAN JOSE,SANTA CLARA,CA,12.2,7.8744,16.0769,NA,SAN JOSE CITY OF,,,4087941260,4082972534,bill.rich@sanjoseca.gov,855 WEST SAN PEDRO STREET,SAN JOSE,CA,951101718,,GENERAL SERVICES COMMUNICATIONS,Telecommunications Engineering Associates,Michael,Towns,6505901817,5096954978,fcc@tcomeng.com,1160 Industrial Rd #15,San Carlos,CA,94070    ,,,/23125,,,,
Single,388,37.4318611111111,-121.949944444444,WNEQ207,TERTIARY BUILDING,SAN JOSE,SANTA CLARA,CA,3.4,37.0753,51.8398,NA,SAN JOSE CITY OF,,,4087941260,4082972534,bill.rich@sanjoseca.gov,855 WEST SAN PEDRO STREET,SAN JOSE,CA,951101718,,GENERAL SERVICES COMMUNICATIONS,Telecommunications Engineering Associates,Michael,Towns,6505901817,5096954978,fcc@tcomeng.com,1160 Industrial Rd #15,San Carlos,CA,94070    ,,,/21925,/21975,/21825,,
Single,389,37.4233888888889,-121.883944444444,WQTX705,880 YOSEMITE WAY,MILPITAS,SANTA CLARA,CA,18.3,44.9497,44.9497,Building,Nextweb Inc,,,4089525600,4089525640,rsaini@telepacific.com,55 Nicholson Lane,San Jose,CA,95134    ,,Ranjiv Saini,Nextweb Inc,Ranjiv,Saini,4089525600,4089525640,rsaini@telepacific.com,55 Nicholson Lane,San Jose,CA,95134    ,,,/21875/21875/21875/21875/21875,,,,
Single,390,37.3699166666667,-121.931611111111,KCF77,SAN JOSE MUNICIPAL AIRPORT,SAN JOSE,SANTA CLARA,CA,11.3,,29.8571,NA,SAN JOSE CITY OF,,,4087941260,4082972534,bill.rich@sanjoseca.gov,855 WEST SAN PEDRO STREET,SAN JOSE,CA,951101718,,GENERAL SERVICES COMMUNICATIONS,Telecommunications Engineering Associates,Michael,Towns,6505901817,5096954978,fcc@tcomeng.com,1160 Industrial Rd #15,San Carlos,CA,94070    ,,,/23025,,,,
Single,391,37.3766666666667,-121.894722222222,WPSG602,1530 Old Oakland Rd #150,San Jose,SANTA CLARA,CA,20.4,19.686,25.9199,Building,KDTV LICENSE PARTNERSHIP GP,,,3103483600,,,5999 CENTER DRIVE SUITE 4083,LOS ANGELES,CA,90045    ,,Christopher G Wood,Covington  Burling LLP,Mace,Rosenstein,2026625460,,,1201 Pennsylvania Avenue NW,Washington,DC,20004    ,,,/13237.5,,,,
Single,392,37.3748611111111,-121.896833333333,WQIV488,1555 BERGER DR BLDG 2,SAN JOSE,SANTA CLARA,CA,18,49.8712,62.0109,Building w/Antenna,CITY OF SAN JOSE ECOMM,,,4087941260,4082972534,bill.rich@sanjoseca.gov,855 WEST SAN PEDRO STREET,SAN JOSE,CA,951101718,,GENERAL SERVICES COMMUNICATIONS,,,,,,,,,,,,,/10795,/10755,,,
Single,393,37.37575,-121.894666666667,WFY497,777 NORTH FIRST STREET,SAN JOSE,SANTA CLARA,CA,18.6,,109.9135,NA,Paging Network of America Inc,,,9728010304,9708010330,,1500 INTERNATIONAL PKWY SUITE 300,RICHARDSON,TX,75081    ,,DONNA COMER    COMPLIANCE MANAGER,,DONNA,COMER,9728010304,9728010330,,1500 INTERNATIONAL PKWY SUITE 300,RICHARDSON,TX,75081    ,,,/2117.2,/2125.2,/2129,,
Single,394,37.3673611111111,-121.925444444444,WQLM439,1800 AIRPORT BLVD,SAN JOSE,SANTA CLARA,CA,13,102.0391,102.0391,Utility Pole,T-MOBILE LICENSE LLC,,,4253834000,4253834040,dan.menser@t-mobile.com,12920 SE 38TH STREET,BELLEVUE,WA,98006    ,,DAN MENSER,,,,,,,,,,,,,/17905,,,,
Single,395,37.3868055555556,-121.955277777778,WQNC682,3750 Bassett Street,Santa Clara,SANTA CLARA,CA,8.1,62.0109,62.0109,Pole,Clearwire Spectrum Holdings III LLC,,,7034334000,7034334483,,12502 Sunrise Valley Drive,RESTON,VA,20196    ,,ROBIN J COHEN,Sprint Corporation,Robin,Cohen,7034334000,7034334483,,12502 Sunrise Valley Drive,RESTON,VA,20196    ,,,/23125/23275,,,,
Single,396,37.3665277777778,-121.926138888889,WQLK403,1661 AIRPORT BLVD,SAN JOSE,SANTA CLARA,CA,13.7,62.0109,64.9638,Building w/Antenna,CITY OF SAN JOSE ECOMM,,,4087941260,4082972534,bill.rich@sanjoseca.gov,855 WEST SAN PEDRO STREET,SAN JOSE,CA,951101718,,GENERAL SERVICES COMMUNICATIONS,CITY OF SAN JOSE ECOMM,BILL,RICH,4082774081,,bill.rich@sanjoseca.gov,855 N SAN PEDRO ST,SAN JOSE,CA,95110    ,,,/10885,,,,
Single,397,37.3759722222222,-121.89275,WQSH705,910 Bern Court,San Jose,SANTA CLARA,CA,20.1,21.9827,25.5918,Building,Wiline Spectrum Holdings LLC,,,6505252143,,spectrumadmin@wiline.com,1164 Triton Drive Suite 201,Foster City,CA,94404    ,,RF Department,Wiline Spectrum Holdings LLC,RF,Admin,6505252143,,spectrumadmin@wiline.com,1164 Triton Drive Suite 201,Foster City,CA,94404    ,,,/11075,,,,
Single,398,37.3666388888889,-121.911472222222,WQTJ470,,San Jose,SANTA CLARA,CA,8,20.0141,34.4505,Building w/Pipe,California Water Service Company,,,4083678318,4083678427,cmcmorrow@calwater.com,1720 North First Street,San Jose,CA,95123    ,,Clyde McMorrow,Black  Associates,,,8054957619,8054957371,sblack@bamicrowave.com,2052 Bridgegate Court,Westlake Village,CA,91361    ,,,/22470/22470/22470,,,,
Single,399,37.44825,-121.927166666667,WNTK623,SLUDGE POND WTR POLLUTION CONT PLT 700 LOS ESTEROS RD,SAN JOSE,SANTA CLARA,CA,5.5,,18.0455,NA,SAN JOSE CITY OF,,,4087941260,4082972534,bill.rich@sanjoseca.gov,855 WEST SAN PEDRO STREET,SAN JOSE,CA,951101718,,GENERAL SERVICES COMMUNICATIONS,Telecommunications Engineering Associates,Michael,Towns,6505901817,5096954978,fcc@tcomeng.com,1160 Industrial Rd #15,San Carlos,CA,94070    ,,,/23075,,,,
Single,400,37.3723888888889,-121.896611111111,WQUT741,1560 Berger Dr,San Jose,SANTA CLARA,CA,19.8,29.8571,29.8571,Building,Nextweb Inc,,,4089525600,4089525640,rsaini@telepacific.com,55 Nicholson Lane,San Jose,CA,95134    ,,Ranjiv Saini,Nextweb Inc,Ranjiv,Saini,4089525600,4089525640,rsaini@telepacific.com,55 Nicholson Lane,San Jose,CA,95134    ,,,/21875/21875/21875/21875/21875,,,,
Single,401,37.3658055555556,-121.910166666667,WQPE620,,San Jose,SANTA CLARA,CA,15.8,24.9356,25.9199,Building,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,Spectrum Admin,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,,/3650,,,,
Single,402,37.3665277777778,-121.907083333333,WQPE620,,San Jose,SANTA CLARA,CA,17,30.8414,32.4819,Building,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,Spectrum Admin,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,,/3650,,,,
Single,403,37.4490555555556,-121.91025,WQIV485,1275 N MILPITAS BLVD,MILPITAS,SANTA CLARA,CA,4.6,35.1067,42.9811,Building w/Mast,CITY OF SAN JOSE ECOMM,,,4087941260,4082972534,bill.rich@sanjoseca.gov,855 WEST SAN PEDRO STREET,SAN JOSE,CA,951101718,,GENERAL SERVICES COMMUNICATIONS,,,,,,,,,,,,,/10875,,,,
Single,404,37.3643611111111,-121.917722222222,WNTQ496,1725 TECHNOLOGY DR,SAN JOSE,SANTA CLARA,CA,14.6,32.1538,32.1538,NA,SANTA CLARA COUNTY OF,,,4089773200,4082792666,,2700 Carol Drive,SAN JOSE,CA,951252096,,Dueane J Williams,Santa Clara County of,JIM,COATES,4089773210,4082794560,Jim.Coates@911.sccgov.org,2700 Carol Drive,San Jose,CA,951252096,,,/23475,,,,
Single,405,37.3640833333333,-121.923833333333,KCF76,SAN JOSE MUNICIPAL AIRPORT,SAN JOSE,SANTA CLARA,CA,13.7,15.0926,29.8571,NA,SAN JOSE CITY OF,,,4087941260,4082972534,bill.rich@sanjoseca.gov,855 WEST SAN PEDRO STREET,SAN JOSE,CA,951101718,,GENERAL SERVICES COMMUNICATIONS,Telecommunications Engineering Associates,Michael,Towns,6505901817,5096954978,fcc@tcomeng.com,1160 Industrial Rd #15,San Carlos,CA,94070    ,,,/21925,/21825,,,
Single,406,37.3664166666667,-121.904888888889,WQJW270,,San Jose,SANTA CLARA,CA,17.6,35.1067,35.1067,Building,WiLine Networks Inc,,,6505259365,6505259369,spectrumadmin@wiline.com,3400 E 3rd Ave,San Mateo,CA,94404    ,,Felix Gurule,WiLine Networks Inc,Felix,Gurule,6505259365,6505259369,spectrumadmin@wiline.com,3400 E 3rd Ave,San Mateo,CA,94404    ,,,/3650,,,,
Single,407,37.3655,-121.906861111111,WPOQ919,1445 Koll Circle,San Jose,SANTA CLARA,CA,10,52.496,52.496,Building w/Antenna,ASSURANCE SCIENCE FOUNDATION INC,,,4082602999,,kkup-eng@kkup.org,PO BOX 820,CUPERTINO,CA,950150820,,,Broadcast Engineering Services of Bonny Doon Inc,Donald,Mussell,8314201571,,dmsml@well.com,,Kilauea,HI,96754    ,983,,/947/947,/947,,,
Single,408,37.3704722222222,-121.943833333333,WNTG539,2890 DE LA CRUZ BLVD,SAN JOSE,SANTA CLARA,CA,11.9,60.0423,60.0423,NA,FMC CORPORATION,,,,,,1125 COLEMAN AVE,SAN JOSE,CA,95103    ,,GREG M BURNS E04,,GREG,BURNS,4082893714,,,,,,,,,/23075/21975,,,,
Single,409,37.4514722222222,-121.920777777778,WPQX796,1533 CALIFORNIA CIRCLE,MILPITAS,SANTA CLARA,CA,1.5,41.9968,41.9968,Building w/Pipe,DMC Stratex Networks,,,4089430777,4089441678,,170 Rose Orchard Way,San Jose,CA,95134    ,,,DMC Stratex Networks,Jim,Newsom,4089430777,4089441648,jim_newsom@dmcwave.com,170 Rose Orchard Way,San Jose,CA,95134    ,,,/19600,,,,
Single,410,37.3645833333333,-121.908027777778,WQPE620,,San Jose,SANTA CLARA,CA,16.4,64.9638,66.6043,Building,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,Spectrum Admin,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,,/3650,,,,
Single,411,37.3648888888889,-121.906055555556,WQJW270,,San Jose,SANTA CLARA,CA,17.1,44.9497,44.9497,Building,WiLine Networks Inc,,,6505259365,6505259369,spectrumadmin@wiline.com,3400 E 3rd Ave,San Mateo,CA,94404    ,,Felix Gurule,WiLine Networks Inc,Felix,Gurule,6505259365,6505259369,spectrumadmin@wiline.com,3400 E 3rd Ave,San Mateo,CA,94404    ,,,/3650,,,,
Single,412,37.4103611111111,-121.965166666667,WQPE620,,SANTA CLARA,SANTA CLARA,CA,2.7,20.9984,22.967,Building,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,Spectrum Admin,WiLine Spectrum Holdings LLC,,,6505259365,,,1164 Triton Drive,San Mateo,CA,94404    ,,,/3650,,,,
Single,413,37.3914444444444,-121.963083333333,WQJW270,,Santa Clara,SANTA CLARA,CA,7.3,36.091,36.091,Building,WiLine Networks Inc,,,6505259365,6505259369,spectrumadmin@wiline.com,3400 E 3rd Ave,San Mateo,CA,94404    ,,Felix Gurule,WiLine Networks Inc,Felix,Gurule,6505259365,6505259369,spectrumadmin@wiline.com,3400 E 3rd Ave,San Mateo,CA,94404    ,,,/3650,,,,
Single,414,37.3781388888889,-121.955805555556,WLR644,1503 ARBUCKLE CT,SANTA CLARA,SANTA CLARA,CA,8.5,101.711,102.0391,Building w/Mast,GTE MOBILNET OF CALIFORNIA LIMITED PARTNERSHIP,,,7707971070,7707971036,LicensingCompliance@VerizonWireless.com,1120 Sanctuary Pkwy #150 GASA5REG,ALPHARETTA,GA,300097630,,Regulatory,Verizon Wireless,Licensing,Manager,7707971070,7707971036,LicensingCompliance@VerizonWireless.com,1120 Sanctuary Pkwy #150 GASA5REG,Alpharetta,GA,300097630,,,/11405,,,/11405,
